filename,width,height,class,xmin,ymin,xmax,ymax
images/applauding_082.jpg,451,300,person without helmet,97,105,148,215
images/worker (792).jpg,300,168,helmet,8,1,85,24
images/worker (850).jpg,275,183,person with helmet,51,50,112,123
images/worker (773).jpg,246,205,helmet,126,17,150,37
images/worker (683).jpg,275,183,helmet,107,36,154,72
images/worker (319).jpg,300,168,person with helmet,86,40,157,165
images/applauding_120.jpg,300,451,person without helmet,49,12,189,450
images/worker (848).jpg,275,183,person with helmet,193,65,250,183
images/person_without_helmet (211).jpg,200,210,person without helmet,34,9,176,186
images/worker (825).jpg,291,173,helmet,102,21,168,58
images/worker (602).jpg,275,183,person with helmet,109,2,224,170
images/worker (532).jpg,225,225,person with helmet,45,54,102,221
images/worker (833).jpg,278,181,person with helmet,40,13,67,177
images/worker (817).jpg,274,184,helmet,46,24,92,54
images/person_without_helmet (248).jpg,302,200,person without helmet,76,5,246,196
images/worker (260).jpg,275,183,helmet,110,1,274,63
images/worker (465).jpg,275,183,person with helmet,16,50,106,182
images/worker (863).jpg,275,183,person with helmet,61,50,96,167
images/worker (759).jpg,275,184,person with helmet,25,41,90,171
images/worker (410).jpg,245,205,person with helmet,76,39,225,188
images/worker (214).jpg,250,202,helmet,115,12,196,66
images/worker (859).jpg,275,183,helmet,163,49,181,61
images/worker (122).jpg,263,192,helmet,47,3,97,41
images/worker (395).jpg,193,262,helmet,43,17,113,62
images/person_without_helmet (240).jpg,314,200,person without helmet,100,2,229,147
images/worker (550).jpg,307,164,helmet,151,35,189,58
images/worker (728).jpg,275,183,person without helmet,1,1,32,183
images/worker (191).jpg,270,187,person with helmet,210,27,252,91
images/applauding_028.jpg,300,410,person without helmet,43,48,294,398
images/worker (489).jpg,266,189,helmet,169,15,209,43
images/worker (112).jpg,259,194,helmet,29,20,74,46
images/worker (753).jpg,275,184,person with helmet,167,11,203,74
images/worker (863).jpg,275,183,person with helmet,143,54,179,170
images/applauding_122.jpg,420,300,person without helmet,278,79,413,294
images/worker (791).jpg,330,153,person with helmet,202,48,277,153
images/worker (83).jpg,266,190,person with helmet,137,23,242,178
images/worker (835).jpg,275,183,person with helmet,212,41,275,174
images/worker (301).jpg,275,183,helmet,175,12,234,60
images/worker (507).jpg,225,225,person with helmet,37,13,155,166
images/worker (62).jpg,177,285,helmet,10,1,170,84
images/worker (760).jpg,290,174,person without helmet,38,20,65,117
images/worker (756).jpg,251,201,person with helmet,50,25,68,73
images/worker (580).jpg,262,192,helmet,51,29,115,81
images/worker (716).jpg,269,187,helmet,119,46,169,88
images/worker (621).jpg,180,281,helmet,82,74,103,92
images/worker (816).jpg,275,183,person with helmet,117,15,192,90
images/worker (775).jpg,217,232,helmet,80,112,96,124
images/person_without_helmet (35).jpg,200,298,person without helmet,51,5,191,298
images/worker (387).jpg,194,259,helmet,47,12,157,84
images/worker (750).jpg,275,183,helmet,72,4,119,38
images/worker (882).jpg,89,218,person with helmet,16,1,82,210
images/person_without_helmet (52).jpg,200,300,person without helmet,48,23,150,227
images/worker (113).jpg,314,160,helmet,133,1,276,88
images/worker (247).jpg,275,183,helmet,38,28,55,39
images/worker (80).jpg,259,194,helmet,48,14,96,50
images/worker (74).jpg,183,275,person with helmet,47,5,132,271
images/worker (227).jpg,258,195,person with helmet,131,1,236,175
images/worker (399).jpg,276,183,person with helmet,129,20,210,182
images/worker (133).jpg,275,183,helmet,29,5,85,43
images/worker (735).jpg,299,168,person with helmet,14,45,65,163
images/worker (800).jpg,275,183,helmet,52,50,73,75
images/worker (706).jpg,288,175,person with helmet,141,1,199,103
images/worker (646).jpg,273,184,helmet,138,1,211,54
images/worker (770).jpg,298,169,person with helmet,160,26,192,77
images/worker (781).jpg,275,183,person with helmet,163,25,234,176
images/worker (676).jpg,273,184,helmet,77,77,133,138
images/worker (709).jpg,275,183,helmet,49,29,95,60
images/worker (773).jpg,246,205,person with helmet,30,14,73,184
images/worker (216).jpg,283,178,helmet,189,96,215,112
images/person_without_helmet (186).jpg,200,250,person without helmet,91,5,166,227
images/worker (650).jpg,262,192,person with helmet,135,8,250,163
images/worker (331).jpg,266,189,helmet,29,53,62,82
images/worker (679).jpg,183,275,helmet,94,31,147,79
images/worker (269).jpg,311,162,person with helmet,120,1,282,162
images/applauding_094.jpg,535,400,person without helmet,238,2,482,400
images/worker (771).jpg,207,243,person with helmet,11,11,43,124
images/worker (198).jpg,266,189,helmet,94,73,116,94
images/worker (752).jpg,275,183,helmet,232,17,256,32
images/applauding_097.jpg,451,300,person without helmet,91,94,237,274
images/worker (190).jpg,266,189,helmet,114,23,152,47
images/worker (611).jpg,263,192,helmet,183,14,216,38
images/worker (324).jpg,260,194,person with helmet,46,7,187,193
images/worker (392).jpg,183,276,person with helmet,1,23,167,275
images/person_without_helmet (117).jpg,200,229,person without helmet,1,1,167,173
images/worker (375).jpg,225,225,person with helmet,3,5,145,211
images/applauding_153.jpg,200,318,person without helmet,29,1,200,262
images/worker (207).jpg,275,183,person with helmet,160,2,275,166
images/worker (136).jpg,266,189,helmet,45,45,91,71
images/worker (703).jpg,275,183,helmet,241,33,258,48
images/worker (90).jpg,288,175,person with helmet,53,8,158,162
images/worker (796).jpg,300,168,helmet,158,40,263,99
images/worker (721).jpg,300,168,person with helmet,151,10,210,165
images/person_without_helmet (264).jpg,395,200,person without helmet,85,10,216,196
images/worker (271).jpg,183,275,person with helmet,46,75,152,274
images/worker (781).jpg,275,183,person with helmet,91,10,166,133
images/worker (604).jpg,266,189,person with helmet,11,28,75,177
images/worker (181).jpg,194,260,helmet,112,63,133,81
images/worker (543).jpg,266,189,person with helmet,14,12,103,176
images/worker (649).jpg,262,192,helmet,115,6,219,80
images/worker (635).jpg,275,183,person with helmet,148,55,193,171
images/worker (602).jpg,275,183,person with helmet,65,30,125,102
images/worker (768).jpg,275,183,helmet,173,6,233,49
images/worker (445).jpg,238,212,person with helmet,58,12,172,210
images/worker (396).jpg,331,152,person with helmet,64,23,121,151
images/worker (16).jpg,263,192,helmet,37,19,73,47
images/worker (542).jpg,265,190,person with helmet,137,3,265,189
images/worker (416).jpg,266,189,person with helmet,10,15,147,179
images/applauding_086.jpg,400,444,person without helmet,322,170,386,313
images/worker (723).jpg,275,183,person with helmet,169,12,266,182
images/person_without_helmet (182).jpg,400,300,person without helmet,187,129,210,166
images/worker (181).jpg,194,260,person,152,166,184,235
images/person_without_helmet (127).jpg,224,200,person without helmet,83,52,222,199
images/worker (773).jpg,246,205,person with helmet,195,11,235,184
images/worker (136).jpg,266,189,person with helmet,34,44,107,177
images/worker (609).jpg,275,183,helmet,173,31,226,72
images/worker (758).jpg,299,168,helmet,120,1,187,47
images/worker (795).jpg,275,183,helmet,42,5,107,47
images/worker (16).jpg,263,192,person with helmet,122,15,169,120
images/worker (290).jpg,300,168,helmet,91,1,263,42
images/worker (122).jpg,263,192,person with helmet,19,1,124,176
images/worker (159).jpg,299,168,helmet,58,1,156,26
images/worker (444).jpg,183,275,person with helmet,84,70,133,191
images/applauding_030.jpg,400,300,person without helmet,27,37,173,300
images/worker (618).jpg,300,168,person with helmet,48,1,194,167
images/worker (822).jpg,262,192,helmet,109,27,147,51
images/worker (175).jpg,249,202,helmet,160,37,223,96
images/worker (247).jpg,275,183,helmet,180,42,200,54
images/worker (534).jpg,265,190,person with helmet,36,4,91,66
images/person_without_helmet (4).jpg,268,200,person without helmet,58,7,162,200
images/worker (601).jpg,255,198,person with helmet,184,45,219,144
images/worker (772).jpg,252,200,person without helmet,61,29,85,108
images/worker (841).jpg,290,174,helmet,13,18,56,46
images/worker (818).jpg,275,183,person with helmet,252,28,275,74
images/worker (833).jpg,278,181,person without helmet,240,25,268,167
images/worker (226).jpg,274,184,helmet,116,7,151,33
images/worker (728).jpg,275,183,helmet,159,49,215,79
images/worker (423).jpg,275,183,person,65,5,270,149
images/worker (221).jpg,276,183,helmet,130,65,147,76
images/worker (331).jpg,266,189,person with helmet,119,27,178,176
images/worker (451).jpg,183,276,helmet,56,73,148,136
images/worker (755).jpg,229,220,person with helmet,101,9,207,208
images/worker (703).jpg,275,183,person with helmet,157,19,200,115
images/worker (264).jpg,300,168,helmet,179,4,205,25
images/worker (328).jpg,300,168,helmet,139,2,158,17
images/person_without_helmet (261).jpg,307,200,person without helmet,18,44,91,164
images/worker (878).jpg,355,142,person with helmet,223,1,318,142
images/worker (205).jpg,266,189,helmet,136,22,189,56
images/person_without_helmet (187).jpg,200,306,person without helmet,66,31,130,259
images/person_without_helmet (296).jpg,269,200,person without helmet,13,36,69,100
images/worker (683).jpg,275,183,person with helmet,86,36,155,112
images/worker (16).jpg,263,192,person with helmet,76,22,120,126
images/worker (424).jpg,263,192,person with helmet,1,7,97,172
images/applauding_121.jpg,280,200,person without helmet,14,5,138,182
images/worker (814).jpg,275,183,person with helmet,133,48,175,164
images/worker (144).jpg,183,275,person with helmet,9,39,105,271
images/worker (91).jpg,266,190,person with helmet,157,103,222,179
images/applauding_096.jpg,300,402,person without helmet,49,46,300,392
images/worker (511).jpg,262,192,helmet,145,10,210,62
images/applauding_054.jpg,200,300,person without helmet,1,30,199,245
images/person_without_helmet (166).jpg,200,267,person without helmet,62,1,171,110
images/worker (496).jpg,283,178,helmet,83,82,111,103
images/worker (690).jpg,275,183,person with helmet,97,33,179,179
images/person_without_helmet (234).jpg,301,200,person without helmet,14,1,127,147
images/worker (632).jpg,219,230,helmet,87,27,119,54
images/person_without_helmet (132).jpg,208,200,person without helmet,68,12,135,179
images/worker (543).jpg,266,189,helmet,30,11,69,38
images/worker (61).jpg,262,193,person with helmet,18,59,133,175
images/worker (76).jpg,259,194,helmet,168,15,213,42
images/worker (715).jpg,275,183,person with helmet,124,30,199,180
images/worker (720).jpg,266,190,helmet,131,17,149,29
images/worker (696).jpg,275,183,helmet,66,29,109,57
images/worker (16).jpg,263,192,helmet,136,15,161,34
images/worker (295).jpg,267,189,person with helmet,136,10,229,185
images/worker (313).jpg,299,168,person with helmet,138,22,225,167
images/applauding_018.jpg,400,300,person without helmet,205,16,347,300
images/worker (289).jpg,276,183,person,129,42,158,137
images/worker (612).jpg,259,195,helmet,126,40,181,79
images/person_without_helmet (191).jpg,302,201,person without helmet,28,6,122,197
images/worker (441).jpg,275,183,person with helmet,128,6,234,181
images/worker (335).jpg,277,182,helmet,82,1,148,49
images/worker (194).jpg,275,183,person with helmet,183,78,231,177
images/worker (616).jpg,183,275,person with helmet,1,32,88,136
images/applauding_072.jpg,534,400,person without helmet,97,83,265,400
images/worker (806).jpg,275,183,person with helmet,26,24,119,166
images/person_without_helmet (224).jpg,200,220,person without helmet,132,71,186,217
images/person_without_helmet (144).jpg,200,233,person without helmet,90,45,158,218
images/worker (884).jpg,275,183,person with helmet,13,1,143,165
images/worker (405).jpg,300,168,person with helmet,110,8,247,166
images/worker (586).jpg,231,219,helmet,106,42,172,87
images/worker (600).jpg,275,183,person with helmet,167,20,256,182
images/worker (865).jpg,275,183,helmet,181,51,248,94
images/person_without_helmet (296).jpg,269,200,person without helmet,136,14,257,191
images/worker (191).jpg,270,187,person with helmet,27,45,106,186
images/worker (547).jpg,276,183,helmet,40,6,105,51
images/worker (821).jpg,300,168,helmet,44,1,120,55
images/worker (648).jpg,259,194,helmet,188,29,212,49
images/applauding_114.jpg,300,461,person without helmet,1,1,170,304
images/person_without_helmet (243).jpg,267,200,person without helmet,156,89,187,122
images/worker (501).jpg,262,193,person with helmet,24,30,97,165
images/worker (816).jpg,275,183,helmet,76,32,121,78
images/worker (492).jpg,265,190,person with helmet,184,25,235,175
images/worker (247).jpg,275,183,person with helmet,126,44,162,151
images/worker (230).jpg,275,183,person with helmet,97,33,161,182
images/worker (637).jpg,275,183,person with helmet,82,32,183,181
images/worker (403).jpg,266,189,helmet,135,6,185,48
images/person_without_helmet (230).jpg,267,200,person without helmet,27,1,146,144
images/applauding_083.jpg,835,600,person without helmet,546,56,748,419
images/worker (371).jpg,275,183,person with helmet,133,57,166,160
images/person_without_helmet (111).jpg,251,200,person without helmet,16,11,173,167
images/worker (518).jpg,317,159,person with helmet,98,46,149,158
images/worker (767).jpg,257,196,person with helmet,202,18,243,189
images/worker (268).jpg,261,193,person with helmet,118,23,213,193
images/worker (217).jpg,274,184,helmet,173,75,194,94
images/worker (70).jpg,188,268,person with helmet,98,37,157,225
images/worker (839).jpg,245,205,person without helmet,144,21,160,53
images/worker (375).jpg,225,225,helmet,61,6,130,60
images/worker (118).jpg,262,192,person with helmet,108,40,191,174
images/worker (563).jpg,262,192,person with helmet,95,29,162,129
images/worker (580).jpg,262,192,person with helmet,111,12,185,115
images/worker (534).jpg,265,190,person with helmet,180,4,265,188
images/worker (442).jpg,267,189,person with helmet,40,18,158,176
images/worker (755).jpg,229,220,person with helmet,39,24,110,209
images/worker (675).jpg,266,190,helmet,137,16,173,39
images/worker (379).jpg,261,193,helmet,51,1,106,44
images/person_without_helmet (231).jpg,200,200,person without helmet,132,16,194,96
images/applauding_008.jpg,450,300,person without helmet,211,28,314,232
images/worker (129).jpg,265,190,person with helmet,104,80,173,177
images/worker (645).jpg,300,168,helmet,66,17,134,61
images/applauding_002.jpg,421,300,person without helmet,205,16,420,277
images/worker (493).jpg,276,183,person with helmet,75,17,200,182
images/worker (863).jpg,275,183,helmet,142,56,160,66
images/worker (646).jpg,273,184,person with helmet,1,5,142,183
images/worker (130).jpg,259,195,person with helmet,140,1,259,193
images/worker (705).jpg,265,190,person with helmet,28,17,99,174
images/worker (164).jpg,267,189,helmet,142,39,184,58
images/worker (687).jpg,276,182,helmet,120,83,175,124
images/worker (764).jpg,299,168,person with helmet,186,14,228,154
images/worker (65).jpg,262,192,helmet,54,9,121,57
images/applauding_132.jpg,448,300,person without helmet,197,73,304,300
images/worker (760).jpg,290,174,helmet,232,9,253,23
images/worker (689).jpg,183,275,person with helmet,15,79,91,268
images/worker (632).jpg,219,230,person with helmet,78,27,116,230
images/worker (533).jpg,275,183,person with helmet,40,5,163,182
images/worker (761).jpg,290,174,person with helmet,238,11,282,154
images/person_without_helmet (275).jpg,200,200,person without helmet,10,28,88,200
images/worker (89).jpg,275,183,helmet,161,1,273,90
images/worker (95).jpg,240,160,helmet,147,10,191,43
images/worker (215).jpg,266,189,helmet,77,14,129,42
images/worker (63).jpg,300,168,person with helmet,83,12,237,167
images/worker (612).jpg,259,195,person with helmet,17,36,131,136
images/worker (800).jpg,275,183,helmet,230,41,263,64
images/worker (439).jpg,300,168,person with helmet,166,85,255,167
images/worker (636).jpg,274,184,person with helmet,90,75,113,149
images/worker (757).jpg,245,206,person with helmet,210,44,242,170
images/worker (567).jpg,263,192,person with helmet,70,25,139,119
images/worker (697).jpg,177,284,helmet,108,78,149,103
images/person_without_helmet (276).jpg,267,200,person without helmet,38,52,107,194
images/worker (320).jpg,177,285,person with helmet,43,8,129,257
images/worker (503).jpg,275,183,helmet,98,22,145,51
images/worker (832).jpg,371,136,person with helmet,222,2,316,128
images/person_without_helmet (103).jpg,200,300,person without helmet,54,110,115,265
images/worker (727).jpg,275,183,helmet,135,10,174,42
images/worker (807).jpg,284,177,helmet,187,7,241,44
images/worker (24).jpg,248,203,helmet,73,36,155,80
images/worker (713).jpg,264,191,person with helmet,83,9,149,86
images/worker (561).jpg,309,163,person with helmet,45,1,188,123
images/worker (688).jpg,264,191,helmet,57,46,94,72
images/worker (698).jpg,275,183,helmet,4,15,126,88
images/worker (831).jpg,260,194,helmet,90,63,126,95
images/worker (559).jpg,299,168,person with helmet,202,13,257,143
images/worker (735).jpg,299,168,helmet,244,15,270,33
images/worker (760).jpg,290,174,person with helmet,120,14,150,62
images/applauding_085.jpg,300,451,person without helmet,115,76,195,335
images/worker (584).jpg,300,168,helmet,164,10,218,66
images/worker (835).jpg,275,183,helmet,217,41,260,72
images/worker (629).jpg,214,236,person with helmet,2,11,159,236
images/worker (634).jpg,266,189,helmet,19,12,80,65
images/worker (10).jpg,262,192,person with helmet,73,32,158,175
images/worker (73).jpg,262,192,person with helmet,91,22,134,81
images/worker (861).jpg,275,183,person with helmet,235,2,275,121
images/worker (767).jpg,257,196,helmet,210,18,234,33
images/worker (871).jpg,220,229,helmet,102,73,131,90
images/worker (760).jpg,290,174,person with helmet,231,9,264,111
images/person_without_helmet (217).jpg,204,200,person without helmet,41,51,143,172
images/worker (799).jpg,275,183,helmet,26,47,58,66
images/worker (534).jpg,265,190,helmet,8,26,46,49
images/worker (188).jpg,265,190,person with helmet,133,56,188,173
images/worker (35).jpg,266,189,person with helmet,1,13,104,188
images/worker (241).jpg,266,189,person with helmet,15,57,66,181
images/applauding_151.jpg,400,471,person without helmet,242,84,364,468
images/worker (130).jpg,259,195,person with helmet,1,28,90,193
images/worker (635).jpg,275,183,helmet,157,54,178,73
images/worker (617).jpg,275,183,person with helmet,74,31,189,179
images/applauding_158.jpg,595,400,person without helmet,363,43,407,207
images/worker (385).jpg,275,183,person with helmet,176,1,251,176
images/worker (804).jpg,354,142,person with helmet,9,44,55,122
images/worker (19).jpg,182,276,person with helmet,15,14,156,257
images/worker (45).jpg,300,168,person,168,7,259,167
images/worker (58).jpg,261,193,person with helmet,3,37,88,176
images/worker (684).jpg,275,183,helmet,82,1,121,24
images/person_without_helmet (235).jpg,313,200,person without helmet,237,55,267,93
images/worker (565).jpg,300,168,person with helmet,129,38,241,166
images/worker (608).jpg,179,282,person with helmet,25,18,154,270
images/worker (302).jpg,275,183,person with helmet,51,4,146,173
images/worker (339).jpg,225,225,helmet,17,13,202,125
images/worker (376).jpg,300,168,helmet,141,5,220,55
images/applauding_089.jpg,600,400,person without helmet,190,65,473,320
images/worker (323).jpg,266,190,helmet,76,28,260,151
images/worker (863).jpg,275,183,person with helmet,30,46,63,165
images/worker (872).jpg,275,183,helmet,119,38,140,55
images/worker (606).jpg,260,194,helmet,113,77,138,95
images/worker (369).jpg,266,189,person with helmet,38,9,151,175
images/worker (540).jpg,262,192,person with helmet,168,6,251,155
images/worker (598).jpg,266,190,helmet,15,83,29,95
images/worker (753).jpg,275,184,helmet,26,12,58,38
images/worker (823).jpg,438,115,person with helmet,173,5,250,103
images/worker (805).jpg,266,189,helmet,147,27,214,65
images/worker (32).jpg,262,193,person with helmet,128,43,191,174
images/worker (430).jpg,275,183,person with helmet,40,21,143,178
images/worker (81).jpg,243,207,person with helmet,83,46,166,196
images/person_without_helmet (212).jpg,200,255,person without helmet,27,82,115,247
images/person_without_helmet (46).jpg,200,224,person without helmet,57,47,132,221
images/worker (432).jpg,275,183,person with helmet,187,32,255,182
images/worker (762).jpg,203,248,person with helmet,84,10,127,217
images/worker (75).jpg,275,183,person with helmet,103,32,190,180
images/applauding_044.jpg,440,300,person without helmet,273,8,418,300
images/worker (6).jpg,262,193,helmet,152,14,194,43
images/worker (606).jpg,260,194,person with helmet,1,29,20,57
images/worker (264).jpg,300,168,helmet,107,14,131,31
images/worker (864).jpg,189,267,person with helmet,101,142,162,255
images/worker (483).jpg,252,194,helmet,20,11,99,59
images/worker (860).jpg,183,276,helmet,112,25,175,74
images/worker (212).jpg,275,183,person with helmet,166,12,240,182
images/person_without_helmet (280).jpg,200,233,person without helmet,12,22,104,221
images/applauding_037.jpg,300,400,person without helmet,207,33,295,375
images/worker (859).jpg,275,183,person with helmet,149,45,165,89
images/worker (752).jpg,275,183,person with helmet,12,16,56,180
images/worker (753).jpg,275,184,person with helmet,19,12,78,154
images/worker (249).jpg,266,190,helmet,199,95,235,120
images/person_without_helmet (49).jpg,200,305,person without helmet,104,36,178,251
images/worker (234).jpg,275,183,person with helmet,81,62,165,177
images/worker (827).jpg,284,177,person with helmet,157,73,181,95
images/worker (838).jpg,310,163,helmet,100,27,139,56
images/worker (8).jpg,263,192,helmet,147,6,182,37
images/worker (215).jpg,266,189,person with helmet,12,16,86,177
images/worker (847).jpg,275,183,helmet,41,27,93,59
images/worker (556).jpg,300,168,helmet,49,5,85,30
images/worker (299).jpg,262,193,person with helmet,61,1,235,174
images/person_without_helmet (58).jpg,217,200,person without helmet,43,1,137,200
images/worker (760).jpg,290,174,person without helmet,95,18,121,89
images/worker (773).jpg,246,205,helmet,152,6,178,23
images/worker (690).jpg,275,183,helmet,124,33,161,59
images/person_without_helmet (237).jpg,261,200,person without helmet,179,119,251,198
images/worker (229).jpg,183,275,person with helmet,1,50,177,272
images/worker (258).jpg,275,183,helmet,108,6,147,30
images/worker (888).jpg,347,145,helmet,29,6,152,80
images/worker (702).jpg,275,183,helmet,35,1,177,88
images/worker (746).jpg,290,174,person with helmet,113,1,277,170
images/worker (213).jpg,183,275,person with helmet,11,17,178,275
images/worker (518).jpg,317,159,person with helmet,230,50,279,158
images/worker (647).jpg,275,183,helmet,88,6,142,46
images/worker (794).jpg,275,183,person with helmet,107,24,147,111
images/applauding_158.jpg,595,400,person without helmet,252,55,277,141
images/worker (40).jpg,262,193,person with helmet,28,30,106,165
images/applauding_097.jpg,451,300,person without helmet,255,100,401,249
images/applauding_086.jpg,400,444,person without helmet,130,119,201,417
images/person_without_helmet (271).jpg,200,387,person without helmet,98,98,200,376
images/worker (61).jpg,262,193,helmet,87,59,124,99
images/worker (775).jpg,217,232,person with helmet,69,110,111,213
images/worker (118).jpg,262,192,helmet,128,40,165,66
images/worker (607).jpg,275,183,helmet,133,78,198,132
images/worker (715).jpg,275,183,person with helmet,60,46,129,178
images/worker (369).jpg,266,189,person with helmet,169,67,217,166
images/applauding_158.jpg,595,400,person without helmet,470,23,547,244
images/worker (72).jpg,252,200,helmet,122,18,181,70
images/worker (850).jpg,275,183,helmet,86,50,112,79
images/worker (839).jpg,245,205,person without helmet,25,29,61,179
images/worker (191).jpg,270,187,helmet,147,30,177,51
images/worker (601).jpg,255,198,helmet,188,45,202,58
images/worker (789).jpg,325,155,person with helmet,113,20,189,146
images/worker (238).jpg,266,189,person with helmet,148,20,227,161
images/worker (840).jpg,300,168,helmet,48,1,70,15
images/worker (756).jpg,251,201,person with helmet,87,22,109,70
images/applauding_172.jpg,400,300,person without helmet,4,67,28,118
images/worker (865).jpg,275,183,helmet,120,42,175,78
images/worker (638).jpg,275,183,person with helmet,167,77,227,127
images/applauding_038.jpg,488,400,person without helmet,45,30,466,400
images/applauding_104.jpg,600,801,person without helmet,34,36,560,801
images/worker (633).jpg,300,168,helmet,97,21,202,118
images/person_without_helmet (109).jpg,268,200,person without helmet,41,22,149,137
images/worker (818).jpg,275,183,helmet,97,21,143,53
images/worker (364).jpg,299,168,person,138,21,206,111
images/person_without_helmet (88).jpg,200,268,person without helmet,17,27,113,251
images/person_without_helmet (73).jpg,201,200,person without helmet,56,114,96,181
images/applauding_106.jpg,600,400,person without helmet,105,225,280,400
images/applauding_117.jpg,300,450,person without helmet,47,84,238,388
images/worker (472).jpg,252,200,person with helmet,31,13,109,188
images/worker (454).jpg,266,189,helmet,119,1,192,51
images/worker (522).jpg,275,183,person with helmet,59,34,132,182
images/worker (724).jpg,259,194,person with helmet,180,45,248,120
images/applauding_158.jpg,595,400,person without helmet,16,12,150,393
images/worker (679).jpg,183,275,helmet,50,65,92,104
images/worker (446).jpg,275,183,helmet,113,27,160,59
images/worker (213).jpg,183,275,helmet,31,19,144,96
images/worker (583).jpg,262,192,helmet,120,15,160,45
images/worker (394).jpg,179,281,person with helmet,53,24,145,270
images/worker (229).jpg,183,275,helmet,20,49,122,144
images/applauding_097.jpg,451,300,person without helmet,1,93,88,250
images/applauding_014.jpg,449,300,person without helmet,324,52,440,299
images/worker (606).jpg,260,194,helmet,151,74,175,92
images/worker (763).jpg,281,179,person with helmet,20,22,130,131
images/worker (317).jpg,266,189,person with helmet,9,40,93,189
images/worker (800).jpg,275,183,helmet,104,49,122,63
images/worker (804).jpg,354,142,helmet,234,35,270,61
images/worker (14).jpg,265,190,person with helmet,195,7,262,147
images/worker (595).jpg,262,192,person with helmet,36,35,131,174
images/worker (389).jpg,267,189,person with helmet,26,39,89,148
images/worker (576).jpg,262,192,helmet,133,21,202,56
images/person_without_helmet (138).jpg,200,215,person without helmet,12,2,184,214
images/worker (477).jpg,275,183,person with helmet,130,69,162,160
images/applauding_039.jpg,300,451,person without helmet,76,18,226,388
images/worker (698).jpg,275,183,helmet,141,16,253,99
images/worker (350).jpg,225,225,person with helmet,60,118,158,224
images/worker (103).jpg,275,183,person with helmet,163,1,273,166
images/worker (630).jpg,266,189,person with helmet,54,78,107,170
images/worker (363).jpg,352,143,person with helmet,229,16,341,142
images/worker (884).jpg,275,183,helmet,42,1,112,38
images/person_without_helmet (257).jpg,200,200,person without helmet,133,46,200,182
images/worker (83).jpg,266,190,helmet,152,23,208,73
images/applauding_045.jpg,300,400,person without helmet,211,140,273,380
images/applauding_064.jpg,268,200,person without helmet,60,5,143,199
images/worker (891).jpg,275,183,helmet,43,41,117,81
images/worker (872).jpg,275,183,helmet,94,29,111,39
images/worker (217).jpg,274,184,helmet,199,83,234,105
images/worker (249).jpg,266,190,helmet,145,81,178,109
images/worker (428).jpg,225,225,person with helmet,43,20,186,224
images/applauding_091.jpg,451,300,person without helmet,161,74,296,262
images/worker (335).jpg,277,182,person with helmet,5,14,85,113
images/worker (808).jpg,388,130,person with helmet,240,12,312,128
images/worker (554).jpg,265,190,helmet,143,13,171,38
images/applauding_062.jpg,602,400,person without helmet,400,33,532,268
images/worker (556).jpg,300,168,person with helmet,111,2,202,167
images/worker (63).jpg,300,168,helmet,125,12,209,80
images/worker (698).jpg,275,183,person with helmet,4,12,125,179
images/worker (876).jpg,183,275,person with helmet,108,32,161,263
images/person_without_helmet (270).jpg,207,200,person without helmet,45,23,127,122
images/worker (582).jpg,275,183,person with helmet,96,80,148,181
images/worker (265).jpg,275,183,person with helmet,194,37,253,183
images/worker (353).jpg,197,256,person with helmet,1,7,177,254
images/worker (703).jpg,275,183,helmet,166,23,190,45
images/applauding_133.jpg,306,300,person without helmet,137,55,298,300
images/worker (227).jpg,258,195,helmet,150,1,205,32
images/worker (767).jpg,257,196,helmet,158,6,183,25
images/worker (14).jpg,265,190,helmet,102,13,136,48
images/worker (822).jpg,262,192,person with helmet,42,22,115,151
images/worker (518).jpg,317,159,helmet,199,55,219,71
images/worker (809).jpg,275,183,helmet,201,28,275,80
images/worker (775).jpg,217,232,helmet,53,2,67,11
images/worker (771).jpg,207,243,helmet,170,11,185,21
images/worker (559).jpg,299,168,person with helmet,99,9,153,136
images/worker (616).jpg,183,275,helmet,25,31,69,65
images/worker (695).jpg,275,183,helmet,110,1,261,80
images/worker (763).jpg,281,179,helmet,27,22,95,79
images/worker (250).jpg,179,281,helmet,1,55,68,114
images/worker (602).jpg,275,183,helmet,75,30,114,58
images/worker (426).jpg,225,225,helmet,55,19,165,96
images/worker (377).jpg,184,275,helmet,67,25,128,71
images/worker (604).jpg,266,189,person with helmet,85,19,141,177
images/applauding_116.jpg,300,200,person without helmet,169,54,211,149
images/worker (834).jpg,279,180,helmet,178,99,217,143
images/worker (123).jpg,266,189,helmet,78,1,145,48
images/worker (712).jpg,284,178,helmet,198,68,225,89
images/worker (863).jpg,275,183,person with helmet,99,52,129,171
images/worker (564).jpg,275,183,person with helmet,120,17,235,182
images/worker (839).jpg,245,205,helmet,169,17,190,31
images/worker (247).jpg,275,183,person with helmet,59,42,88,147
images/worker (10).jpg,262,192,helmet,101,33,144,62
images/person_without_helmet (261).jpg,307,200,person without helmet,67,13,94,40
images/worker (568).jpg,263,192,helmet,112,24,139,47
images/worker (838).jpg,310,163,person with helmet,95,29,154,159
images/person_without_helmet (274).jpg,240,200,person without helmet,23,42,87,200
images/worker (611).jpg,263,192,person with helmet,118,13,175,124
images/worker (458).jpg,275,183,person with helmet,129,17,275,182
images/worker (13).jpg,262,193,helmet,156,26,190,52
images/worker (561).jpg,309,163,helmet,127,1,188,43
images/worker (538).jpg,300,168,helmet,80,5,196,97
